,S207,S327,S352,S364,S365,S366,S404,S413,S429,C006,C343,C363,C374,C376,C430,C227
205255_x_at,-0.16975520198366745,0.008994001166038323,-0.20728989795025488,0.05767523572379396,0.5439693239894474,0.19460535015640446,-0.11788453418260758,-0.04225811929246692,-0.013080639573459507,0.0051456788076835736,0.414514627015131,-0.2906531303895319,0.4060178883555503,-0.03271901424804291,0.20100275465193285,0.15125564079890896
205256_at,0.08235511737785695,0.15292325166073795,0.41880076001891586,-0.3668664577224745,0.1802477878744999,0.1223483784060031,-0.3720161247031042,0.525737695128575,-0.29022144371896186,-0.2504914843039332,0.11057694253397488,-0.5556235025974101,0.601447503181352,-0.012504223519904212,0.1989309928430969,0.048629549092480406
205263_at,-0.1001127389283587,-0.12803948184914216,0.17089624001792014,0.11146101701845534,0.430638519263967,0.1405222059698108,-0.06462846583638715,0.049559224990001205,0.2619500087987756,0.10269672997617718,0.23729457445138813,-0.46158029478452356,0.3167123897656756,-0.2033021524411991,0.1500427903142949,-0.05548558514688651
205267_at,-0.10176304162750371,0.14895103212800365,0.11838715042281578,0.06085602425263392,0.6204087975049766,0.33033564291957873,-0.03453986260888975,0.03804942132332911,-0.00589788221601939,-0.35201667409444637,-0.3332673720267727,0.3263477156785344,0.1372960427526584,0.11244939138017607,0.23186881033019624,0.3830385996564951
205269_at,-0.3123405226811,-0.3487420180240175,-0.17271611346811078,0.051989450956491545,0.2261587149886326,0.2163544901763519,0.08963480531201906,-0.29183356888661294,0.1781588575796249,0.6344283003256361,0.2615605746818428,-0.5083387948496272,0.6785586567075272,-0.16273459951825853,0.09240015566876014,0.19389460145848592
205270_s_at,-0.10049187983404817,-0.014675633392362997,-0.07491309355076758,-0.03307730923909524,0.055430383145623985,0.2086567025056416,0.12885144873100884,-0.19551852861563024,-0.03791233284963269,0.40450165059781007,0.04428835573457235,-0.4710075529556903,0.631855195958754,0.09717155337560879,0.09501453824819261,0.20821292880563114
205277_at,-0.05722443476695638,-0.06040271909426309,-0.10587293328939928,0.014245424423338093,0.278626479666487,0.14148620514849242,-0.28664401078469215,0.1954618871534235,0.041918432548072815,0.06366240610928564,0.13677218874163888,-0.4648940726989004,0.18640699309141429,0.1904759391294446,-0.18079441363715354,-0.014649778716422368
205285_s_at,-0.48469783881252937,0.061958429954016125,-0.279138190487334,-0.19370685310825664,-0.13798912795359008,0.2638668593466864,0.5671538409916188,-0.0789375552165934,-0.02529020987204955,0.4157373865175704,-0.04998591644267947,-0.6678204393788594,0.6433695959826649,-0.1941417885769141,-0.32420128740455123,0.501871006414869
205291_at,-0.2333011817562083,-0.1852637349360693,-0.33468732319965255,-0.055318813021691504,0.5110950247498369,-0.30551182708340363,0.4390963241157513,-0.18651197669602837,-0.7967236499520558,0.3188108677270822,0.44252983927708645,-0.43230155384548485,0.417420042365638,0.2676087059856611,0.021683861124413006,0.14850284259027013
205292_s_at,-0.4234741772697106,0.15852036027863914,0.153072890574788,-0.17464820049661167,0.01600248633800394,0.2084334105882153,-0.0887653027304447,0.02290682734039695,-0.35768100465639385,0.34732647414991025,0.023194258463089312,-0.7960578527164008,0.5216400809246693,0.3286778068031371,-0.010201677533313358,0.034236883544452645
205306_x_at,0.4392505841531178,0.05802656299201425,0.24362077768337453,-0.07399314672107504,-0.045204909068514265,0.3588260187464125,0.768129354356593,-0.41364347927500056,0.004985076575263925,-0.09860842646466006,0.4448994013871985,0.06050868863043046,-0.4225466008698282,-0.5839404761464313,-0.20039592494880765,0.18671925221207397
205312_at,0.09629886463841508,0.3967296970956484,-0.22353733273373777,-0.03605427953538065,-0.11710867186652596,0.3719920856365624,0.11521476581963519,0.13776664097414226,0.39154439171884814,0.5673361823180363,-0.039049597917221845,-0.7554312963863854,0.7906163187616437,0.20876567216199238,0.2017956234516749,0.3341067728800864
205323_s_at,0.10577549032068667,0.1399477565997964,0.16107300999096896,0.16491190542092227,-0.31553053276020027,0.11535411410468654,-0.1071536762187737,-0.18495928824079133,0.30738121859252576,0.5785656664652228,-0.1763230720869826,-0.44754511032946453,0.3020285637007518,0.12549587833845788,0.05689557529823297,0.07935523145444012
205328_at,0.49269502126769016,-0.02324315600043425,-0.32867234631614384,0.34909654906376675,-0.11782930180200202,0.11271618850225584,0.002490261602137167,-0.011889274492995483,-0.470304721689935,-0.1601772797515002,0.006535204149890728,-0.7458048166476288,0.08688492272688819,-0.3405465435392996,-0.22729340801787412,0.1953392531677829
205335_s_at,-0.3487083128076831,0.38542099155906673,-0.14005295012125174,-0.013208211559941674,0.20138921030153956,0.29323294950180046,-0.13688573551636463,0.030689546955620095,-0.007408765973548448,0.4531751046905681,0.28118950259462316,-0.67357047559263,0.7592394917578353,0.19311310928250336,0.12636110266146883,0.10626519149000391
205351_at,-0.040515871198023135,0.060179521495374644,0.607211372086848,0.24863647666747957,-0.505296160398506,0.5411499254676708,-0.2008553396392645,-0.18322266175173052,0.06900530137543814,0.1356209913138704,0.12863702074598748,0.018131884239301677,-0.27338622571652893,0.007073142248410935,-0.19573922199348237,-0.47077614093511544
205357_s_at,-0.10511199784384839,0.3878001925126844,0.06366505225209895,-0.11940337404693846,-0.013421788864952156,0.16866371684797166,0.243769834759612,0.14975207636195442,-0.24863333076582883,0.36997217245903435,-0.06615072335669048,-0.5231867688673706,0.29097404248542436,0.13626303433635822,-0.2164753475069432,0.2929517739731704
205361_s_at,-0.6408618998723203,0.7352388660214477,0.004314436221129814,-0.11154110475116763,0.7378427126431553,0.1395801830114083,-0.47976659252174114,0.756650539562135,0.21424278036634625,-0.3665449529958478,-0.10162417656392941,-1.1191297641746627,1.7411622381896952,0.46199352045025366,0.7824634452961141,-0.6638577024122685
205370_x_at,-0.18111763490806432,-0.18569123155570555,-0.15609964124967135,-0.21143226052016661,0.48635731443456454,0.5153409650703207,0.7322916040693226,-0.14888298606613048,-0.007904641976453242,0.19050680842710754,0.35865310182079924,-0.7582730334506946,0.4612013858694368,0.15223732214845143,0.12340282594743002,0.23807410239126892
205396_at,0.1080001176054104,0.31998353671716284,0.07654790766316655,-0.2728411335062484,-0.24518210497967807,0.19874089035323905,0.3873678206152764,0.1760838789042829,-0.003888919845793204,-0.07573320241965131,0.057905741949768164,0.1292796044833615,-0.44932045984000535,-0.033202873273176614,0.05898017429026137,-0.38004650360256154
205400_at,-0.241140482960426,0.10992453751496001,-0.10180203246288233,-0.03249424187954819,0.13781412265398796,0.26551946169382656,0.1860847029276309,0.08233898119878358,-0.0024707073431144977,0.17374880531458103,0.14534697015083342,-0.2418028935722436,0.10925800699655763,-0.14094359011070345,-0.11923229902990151,0.20255055369070885
205403_at,-0.19994685118159516,0.07494323643358669,-0.020091180124071073,-0.05628201263751986,0.23226017934604748,0.8389395369268966,0.37984697577864246,0.07707456292700066,0.3590524230510832,0.05326082245230257,-0.24244306864800436,-0.6493401059001949,0.5709443879586109,-0.03504034621558105,0.017261843148380862,-0.14413239175111858
205408_at,0.3307333119397322,0.1626048041334034,0.11009333991683068,-0.15178459881464512,-0.26906069822279033,0.40159187577549815,0.19036479489550384,-0.018912733630068068,-0.7351620079133099,0.22312062315958148,-0.3992488846994595,-0.14572524693773659,0.07557562099570614,-0.2081861730389596,0.3498240941129769,0.272758555352981
205419_at,-0.42559710454778577,0.2789652076651543,0.04880046354271528,0.13394349892214663,0.30374115609016705,0.6735142384703736,0.37477007827205266,0.2664093036326953,-0.27686721596531516,0.22765797530124088,0.21075129002606952,-0.624744133182269,0.8008641791697917,-0.0834424396757587,0.17580064947611174,0.0534326036702053
205425_at,-0.08623664787548257,-0.15063695590748694,-0.22575508823710244,0.13683352143868,-0.1204277883464977,0.20079047879934198,0.22345653694490153,-0.3295109869356514,0.16327848281179413,-0.0010909576166966417,-0.05211736420359703,0.12981955793833944,-0.02569844673537336,-0.08231623716400449,-0.11729997656926905,0.23085473688582248
205428_s_at,-0.01908821889007939,-0.12362784546694616,0.09157456383768192,0.41784728493545664,0.11563682238538231,0.17914556952780902,-0.016390474743064765,0.25514200722865343,0.1454333784338644,-0.019756269235688073,0.189508215363138,-0.004298471758088951,-0.07649476957253754,0.09022905138485537,0.11603038078181083,0.14892022420961748
205434_s_at,-0.04308101889541316,0.25549879053069624,0.022357883684976265,-0.07431026173963406,0.025095334819554616,0.02678384351091978,0.4544513150155405,0.015076713693610522,-0.15576778983396267,0.22284115204865973,0.2040861600274093,-0.13167600566899296,0.11684327043536946,-0.04130347817079816,-0.17690858659961606,0.1371397667723384
205435_s_at,0.014907174998191941,0.03929408412201507,-0.21761276684160258,-0.043833798858484485,-0.07450620170606026,0.004195184055029166,-0.046958735469769586,-0.4059611108437595,-0.07312565380361224,-0.04903263777807432,-0.116068344812434,0.09009508799210852,-0.015182208883400605,0.03275415163995277,0.03424012959754119,-0.0523479988903901
205442_at,-0.2310952894949332,1.2722850132828514,0.2519346157472637,-0.5222293730240444,-0.1385925098548011,0.11673820355913289,0.26752357671932714,0.1891980148321304,-0.052654606675089255,-0.052804892517652746,0.18664775956844082,-0.2335522822494962,0.6231217570404857,-0.2857782571434946,0.17714586742348004,-0.10039317554157279
205452_at,-0.34549823256725665,0.44502088826492114,-0.1383338656338724,-0.0658477691687196,0.430664256521768,0.37937290969926174,0.2054488249257833,-0.04102535493819914,0.18522354678256825,0.30700991810086364,0.27995716957473515,-0.4924416908189646,0.745635129592241,0.07328333382826635,-0.09044330575661697,-0.12970373071430874
205456_at,0.3148323977292673,0.5600571112377777,0.2881222170778326,-0.1461927055672403,-0.14586679299100336,0.36787717828263666,-0.2948918996999943,0.34316613156481335,-0.5033315972284127,-0.14402129247270778,-0.300542255644241,-1.1777095347265254,0.5848540602839272,0.20582468901062612,0.9117623730747182,-0.38697716228027357
205462_s_at,-0.20435578931382103,0.694431348671996,-0.26012522246827974,0.053679023672826176,-0.13536493943524874,0.17934053596336774,0.42958505751969334,0.18370238380793857,0.15200620470509563,0.21197448316073597,0.19335344397828713,-0.5800958752482588,0.18686888968541737,0.10811882045609611,0.13446091350045197,0.0720847557262898
205469_s_at,0.10620143933012027,0.4550872985339023,-0.13411859595663067,0.18098830406631006,0.23222099719789213,0.1571118168595813,0.10047991986673921,0.2662352830814054,-0.2254829296877432,0.24848025430727194,0.06954824365937817,-0.1922680810308428,0.3721889973163357,0.20072436360049561,0.14199403625727758,0.10274232212044687
205474_at,-0.15131982253848442,0.27783918358031556,-0.06256856492817597,-0.12195136456163613,0.15065725098807903,0.2733242961811966,-0.2468164942403277,-0.12473367414921199,0.07839895091336846,0.5752422344198411,0.07853043045959396,-0.6318496337900763,0.6121501727100203,-0.04276020878712572,0.04423462588909377,0.04830524988743523
205475_at,-0.223403962643685,-0.010224212089278595,0.32058912707680776,0.24792125843707336,-0.027818769578893843,0.1931148211820748,0.11776887245195944,0.025254732540522795,0.22355928829428873,0.09293390219569986,0.08009809327547934,-0.5180247534168894,0.3512494332480731,-0.01977253341484264,0.151036663424021,0.19316823845077735
205480_s_at,-0.1690389211945984,0.1847633266969977,-0.07605870058566921,-0.13705351771269658,0.16682708840566995,0.22913922158361633,0.21820196436025796,0.11741086997327344,-0.13218383153184732,0.2856678122329672,0.06250696461893135,-0.6235145150696484,0.5778920817782254,-0.1313919900210081,0.10339961093294825,0.05458565683976779
205482_x_at,0.08783168070131175,0.00079933073632521,0.04837490983247239,0.09354434620126639,0.21611066752109398,0.3237841933875272,0.2269230473750783,0.2781121162391571,-0.07168773277808427,0.05518627364101203,0.0811861345311149,-0.17486387216579935,0.20902472026581886,0.21201978430826784,0.07713256054096895,0.06347071356015377
205483_s_at,-0.37473318112480225,0.42761796948650055,-0.0678232504303189,-0.061292363461308064,0.41289010115553104,0.23850090438530014,0.3091131845643833,0.30419647640089753,-0.04760134280715178,-0.0683268533697321,-0.03865094279184955,-0.14246185294939995,0.8447154845391802,0.01657309240103544,0.14692775561993798,-0.07152479237466558
205488_at,-0.5979589109057848,-0.09818959822355566,-0.1513453463282639,-0.10138366543235744,0.639672998097784,-0.33495080348008877,0.2565354574667458,-0.29925028602367654,-1.0057946795814052,1.114677803260535,0.32599588926094025,-0.7685032974066095,0.5714783665588676,0.2534272401860038,-0.13545032007032898,-0.19491828409257117
205495_s_at,-0.5052198452661063,-0.21974052562918533,-0.32959900231405737,-0.1860655802236577,0.3132403360784535,-0.5889996440270533,0.31450325630837117,-0.5056369616767231,-0.8416174261001004,0.5665323273035456,0.28466011754453646,-0.5981503546743303,0.5278005362712879,0.31046043557650815,-0.09391408172782523,-0.09347705471463019
205503_at,-0.09513788649744725,-1.1325283252195257,-0.8109531562417507,0.7877407669786378,0.544434906697234,-1.105776059572503,0.05321209560076978,-0.5593376863133166,0.8842405033867156,-0.2778243186330229,0.2889591550860362,0.17740063603252576,-0.22917668886127762,-0.4308473397962187,-0.6378270984930077,-0.4275891644724803
205518_s_at,0.4560362433398497,-0.020969619577515086,0.51515452957518,0.27437122688582205,0.00316328229874685,-0.018401652853287764,0.4444077049545174,-0.1359478125314313,-0.04767454869413923,0.5481337994896927,0.06644986157655719,-0.6208407111762466,0.4007535274811844,0.20303026571391802,-0.22600052269852045,0.30630981862213025
205539_at,-0.7133758008753079,0.3992182626804417,0.3308022563535822,0.5222582132288904,0.6994352457005188,0.4466007927368887,-0.08354130278062577,0.5401987207235601,-0.023939378267384015,0.5405147107353123,0.1334307993637074,-0.6686826137867503,0.2750925257421146,0.17399383836046844,0.5547052943792949,-0.10025469099649209
205550_s_at,0.015966920134757423,-0.0301569731959086,-0.11934688681149641,-0.05747224898730163,-0.048482774067682755,0.0957291834535372,-0.1822871483609365,-0.11380455642590181,-0.1692729149532468,0.06996482118296488,-0.12581697934685998,-0.07079134737093007,0.12037272855624082,0.033842551326505266,-0.2254880059796145,0.05951752750311812
205559_s_at,0.8226630598301368,0.0578883382779809,0.24930318609873625,-0.00947565439278275,0.046530560812047206,-0.03228135406620147,-0.049986907151577054,0.19959270340212765,-0.29670208861803404,0.07134181833428332,-0.21337656076207345,-0.2829985376263777,0.18812000359206626,0.3714992015156815,0.1529576486262032,-0.009448166441583972
205566_at,0.4902431852773672,0.541748962853994,-0.23175358323621964,0.2961242910006776,-0.26381222558272555,0.5215271468916471,0.3245473233937268,-0.08277170207042861,-0.06488983460578979,0.41395604076535264,0.12867669146350025,-0.18584681071108378,0.2030236936568235,0.274766100270611,-0.1327380222737098,-0.0009389672051378639
205568_at,0.007890125347191912,0.5962916951131483,-0.15074134093454195,0.08940057032511728,0.2517671428215671,0.7600469021387619,0.5783267101033278,-0.05654884090764245,0.5490392309757466,0.44541240089763967,-0.026318148636207184,-0.7911572807508955,0.6420694165715064,0.13528330560227442,0.14899797753424693,0.11316344268745215
205570_at,-0.5784084032602372,0.041731687781621396,0.16381756000809045,-0.19744605608049692,-0.206860984265135,0.0598506830725567,-0.16989838088199338,-0.13602098602492418,-0.41278601803751513,0.2739244829112746,-0.17377519467456626,-1.0507845346917692,0.6628546350951359,0.06487121698353082,0.021180428280319852,0.1239919243955594
205571_at,0.03908505956282582,-0.12746859170916558,-0.0833722739847631,-0.055939532559524,0.5090819063127987,0.08337625496288492,-0.5218160611854095,-0.04365587285681638,-0.16585243722097776,0.37668614355812124,0.24067673344361973,-0.3988864666205698,0.3560223644661926,0.13159142325925188,-0.027191407356355057,-0.027690736285123307
205575_at,0.22262504772039193,-0.11218835103763958,0.08936871666006763,0.2219380176040069,-0.13320793361227246,-0.055920195759736835,-0.012445677243745124,0.3558482986087501,0.05947109540046025,0.21425440283921926,-0.19674931190922695,-0.23352370209656748,-0.06510343037095634,0.3174403168889901,-0.08121355265548313,0.14300032112867456
205586_x_at,-0.14376907548322038,0.2372198465176769,0.4247324652544977,0.4881630186553547,0.34264339920445064,0.5140733230984362,0.3463750282131235,0.02637712298276096,0.7585791997396205,-0.15840021556414197,0.3585483770944462,-0.6164421291495161,0.08901125650331387,-0.16252091238217758,-0.24517361293002482,-0.4175617854530458
205590_at,-0.16038917775662043,0.421015235611911,-0.06890407150443156,-0.18788041228711982,0.21374799294065738,0.18354136265148746,0.08047926125290861,-0.03655149996159679,-0.0895916342676859,0.21167146743491383,0.16746151485477423,-1.0957899566502078,0.5452189864629551,0.2562583290980083,0.22922729346518267,0.20502965245219418
205592_at,0.11008069698449585,0.17604376691701518,-0.021597777993026313,-0.044730510817137414,-0.11443310664900519,0.5219233333884921,-0.165142244533099,-0.32974578187584047,-0.6024993133213856,-0.11626616040547333,-0.17011210253556008,-0.6672675199715989,0.6314498906174499,0.6992056397417361,0.20397229378302217,-0.10266614623038262
205596_s_at,-0.15247838857012663,0.34433151974892073,0.8312378869397627,-0.23406975405305896,0.22274816516448315,0.50585538880771,-0.011043786616406592,-0.09120270292574784,0.08216656029818026,0.005899852819027718,-0.05269068803747157,-0.744152230453687,0.6010869744480178,0.1196469787184542,0.07493256182207997,-0.009373126460656245
205600_x_at,-0.16321351599326572,0.035236540805690275,-0.20030116172607215,-0.28882587069151455,0.034016602812366514,-0.11231634923115585,0.15134932426762315,0.1340344012642154,-0.11700864034003366,0.21643741945330763,0.1367662455639964,0.19900393626813262,-0.2680222853501313,-0.08459077095270118,-0.06405640548745506,-0.11956275956782036
205627_at,0.11930296197325241,0.17930163927787923,-0.26166400410666313,-0.25367360499775415,0.01678529043130883,-0.2650107912656523,0.13547533777888088,-0.1454763865140558,-0.16929492220820652,0.19290889453702942,-0.15177313381093338,-0.003351071245186077,0.1497774504346845,-0.19044051323869038,-0.14526348757331586,0.054807895691379116
205644_s_at,-0.23460256655287282,0.1251040991651058,-0.01727256822297729,-0.004220292794125946,0.4780802612582944,0.09189333820560286,0.0036557942575043967,0.28922716300648066,0.021670580124800942,0.19720509565657451,0.32919627960783426,-0.46477968515991197,0.4578267561913343,0.05468274625039893,-0.11549766319637023,0.015965571320813332
205645_at,0.291218552803735,-0.23638725473669986,0.30425620396838315,-0.069649443593919,0.13466497399183375,0.329783347196722,0.24247571827987624,0.18278347224219793,0.29974009710582283,0.021894082058944164,-0.06268721089244345,-0.005344415993322471,0.17433499528473373,0.002925238163852484,-0.22303813315729304,0.12227542695812321
205660_at,0.09922915125978893,0.2728398752204857,-0.29109370118497324,-0.2400409310389069,0.24892566320470166,-0.18847866140375036,0.016248814715667415,0.00664308899124233,-0.011689908016811579,0.17252229131829022,-0.0838463280085433,-0.13516440627261428,0.4061817361771318,-0.2372282101177916,-0.3356980929789124,0.20931214915238794
205661_s_at,0.03779776185606565,0.0076726372764763795,0.6419039259155093,0.024308119681271112,-0.1998206807803582,0.9419214507134175,0.09352004024857763,0.14824788394185484,0.042163320755448375,-0.047371747524906915,0.20812780801963982,-0.37898234727129454,0.077655225420731,-0.06536097996942392,0.04345943118061424,-0.130927130545051
205668_at,-0.3824723011259423,0.5588345068117264,0.6530525146626838,-0.17091918444446552,0.29735412178256304,0.20015667911499868,0.08653996070388192,-0.0004686510978419989,0.049368859076315275,0.21429166603312577,0.36111084091860635,-0.2816210116188018,0.610006390963922,-0.4774301607372893,0.06878512979310969,0.003409388890444731
205678_at,0.00613608455905279,-0.07558821222787682,-0.28584001375948276,-0.05347183242077769,0.25356485775853077,0.18859543430508996,0.06952977357487633,-0.1964256155317452,-0.08223173740146983,0.06752512922280474,0.358008372291196,-0.6275025612161667,-0.23811689363470023,-0.03022810685461952,0.13630655581395956,0.26276809453830285
205681_at,0.07042444838981421,0.3022207895601472,0.06587992761024619,0.1443794216162857,0.4408328708586957,0.7624487336798005,0.4583773731627119,0.2848119956053745,0.7967910252812533,0.6512203489441912,-0.18790035826421203,-0.6000106406338013,0.8303943585534066,-0.18047598919099883,-0.028849528370969324,-0.007004646174245011
205685_at,0.06471147119376663,0.18315926209847877,0.26895780263718194,0.05964432221299454,-0.1720880921944259,0.0770288840120541,0.027609500307405277,-0.14685977453329802,-0.23682582252023288,-0.09585316969346813,0.08529099698745668,0.1272914305987678,-0.09831821209249725,-0.048631929994433776,-0.0021202864454812342,0.2194469517024471
205690_s_at,-0.5951129605616265,0.20164002143348458,-0.06885396101738994,-0.18433866669105292,0.3784418880374747,0.1783006249112633,0.08430250969372377,0.33066272089739446,0.12246905539215192,0.05915240663505417,0.09044748993604035,-0.6946555712676625,0.4062982675627378,0.08798704728413753,0.2536167697892937,0.06441270429450086
205707_at,0.033815462308220745,0.037745625561979246,-0.09055495882415787,0.041640156236625536,-0.1693337766733114,0.441906048613947,0.1686876671415911,-0.2813355603818497,-0.07348280497056425,0.5092098622069683,-0.13343593295727896,-0.4582757456490194,0.40467791111174733,0.047615295199701535,0.10343936739891024,0.0741510283803768
205708_s_at,-0.216283342347797,-0.05702310843358305,0.1860909685103671,0.11065764633946529,0.22076946253429597,-0.17545759707311603,-0.2870331181705419,0.09861951876655795,0.16063919090398038,-0.1171625500603577,0.3503536465677577,0.15811152496730685,-0.649658081596785,-0.011730218307859808,-0.21778945756222878,-0.046849049284841904
205711_x_at,-0.21591510919244428,0.283387745835193,-0.028004588075887682,-0.10442719782361021,0.2672074321615767,0.06370588597351645,-0.1606696092614035,0.008471298683439876,-0.20887185368178063,0.795770240591656,0.17312876962462465,-0.5940686773175505,0.6702880794980333,0.1382457225254532,-0.05824865633785059,-0.05368888959786755
205740_s_at,0.4016964597062005,0.12497645587700035,-0.2758924052477001,-0.3720707875656437,-0.12189012136563981,-0.05842502214004952,0.39668180837225364,0.3365148838205103,0.06179511130381066,0.2185369647307409,0.1719454471750188,-0.4614343406505066,-0.01679574956706098,0.32704728290402496,-0.2818303966603608,0.03955910617390668
205741_s_at,-0.03963138057206983,-0.02332471887463594,-0.2645073141206131,0.21160606601187748,0.26525778860513416,0.2948381665713402,0.13478999983239692,-0.035807294371586806,-0.18747894162055978,0.04191393114236064,0.2868208062459976,-0.12749483245918825,-0.4267564026807884,0.10563141274346943,-0.027735596994370226,-0.16530704641794003
205745_x_at,-0.02063356253160009,0.232742975784626,0.1614451395352985,0.555363085983624,0.7138097346068841,0.16653845917196453,-0.6901196651720563,-0.44951494141313697,0.10774715857025052,0.35397155870252295,-0.39981060525430046,-0.2922164578351629,0.19793188080627333,0.4949755065394945,0.24373148551288937,0.11265742277684154
205756_s_at,0.04333075824949795,-0.4456583495810831,-0.0038790553703140773,0.3906098796597046,-0.10547125481186281,0.1378413128649587,-0.011448449789093651,0.002852680181504752,-0.501904466825561,0.24151137852254667,0.09898967530114966,-0.0795113004309167,-0.2769542162626921,-0.13364729203347814,-0.016309555053966918,-0.05184839960896692
205758_at,0.2902150857156043,0.05089390747374267,0.15957680295887133,0.032558197138812695,-0.36341849920235436,0.1257423339342223,-0.16521959160431132,-0.0813001549739294,-0.6497630507015302,0.4119334388088727,0.2622544711076329,-0.08375282428688147,0.28565631834681415,0.08893816015599709,-0.03712512038088045,-0.08331360852362124
205760_s_at,-0.007134815823263363,0.07736853123115095,-0.16472488030151045,0.26643593517695585,-0.6215417912588439,0.38491721907382104,0.4636815902483371,0.31461556448921213,-0.44959667429891903,-0.04623706553061924,-0.43568149889465424,-0.08731749444316383,0.04235157533113432,-0.47746428395029517,-0.0904495681790114,0.42885995059922033
205763_s_at,-0.11134223339698668,-0.25777723007217546,-0.16804737292755245,0.03461610001317439,0.00033739005019395307,-0.03371400776359312,-0.12054657817864545,0.17138628092384778,0.11765367655445846,-0.0737787562207588,0.11353669656311904,0.09193032234164544,-0.15450739089432108,0.4158131340028479,-0.19712310583359915,0.17840296247182064
205786_s_at,-0.11148175156946483,0.1253171893204854,0.10021981669931179,0.06341636822662267,0.17172201514395358,0.28303851189815266,0.4055272336419611,-0.13499195995967828,0.0753282037249674,-0.05704097315614742,0.015546723738300017,-0.5168809554163651,0.36686861282812977,-0.28192137637122183,0.14971292031358008,-0.10780797083073512
205787_x_at,-0.2937225575268325,0.03281460167176675,-0.1260655461735558,0.056351185607960375,0.0299336420940719,0.08886731568956474,0.215984521924538,-0.02119299151530374,-0.14574484808591137,0.06890592413113783,0.14722898234553305,-0.23672293946516465,0.14017778151518545,0.018785794576865023,-0.2607298400779836,0.24568939506192677
205788_s_at,-0.22861603059788926,0.15150557574708934,0.012001008394125101,-0.12792291766795838,0.25467377695354276,0.262631448467749,0.12406958698886417,-0.047099160018901465,-0.07304216156275523,0.24535227057161535,0.061448997211345,-0.607762515170859,0.33191957990064047,-0.11767879485965071,-0.1314186855686259,0.13006715945999137
205789_at,-0.35218633838316915,-0.14927492636619277,0.3212432922398669,-0.171996943043081,0.007584156955063648,0.17331478816653156,-0.14677582471066852,-0.030896918124677875,0.16868032649870823,0.19720029330341493,0.14888171248830862,-0.2607817997260087,0.20021683903637744,-0.39087249911760047,-0.09480449052946671,-0.05996850558558098
205790_at,-0.5027782415673459,0.20149596082730437,0.1859086605241611,0.05254943510552312,0.17032078395296768,0.11894492948334712,-0.01680107298242195,-0.025862167369588462,-0.17137214082961805,0.30807106249780025,0.2864134971266994,-0.8030016425771569,0.24213989296259264,0.1480777992650113,-0.060854402029191235,0.09487039965747446
205798_at,-0.3892988972324529,0.009881906005798413,-0.04408567516224249,0.06656255326655192,0.17409786989144127,0.2175141170100945,0.0019326462624391638,-0.14960594447101183,-0.34314224079642397,0.6408912645140754,0.2334099366097604,-0.6769133490018033,0.5068865344728506,0.3556879844265586,-0.03254364770219631,0.29284529076874755
205807_s_at,0.0056863685751729065,-0.27035035104537464,0.17600938521933518,0.23133052302662538,0.657688601284578,0.12460828691401282,0.0730314119760127,-0.17894327115984776,0.048096005153559496,-0.19561153906071294,0.09310564220700801,-0.07693562702742174,0.016699077182034117,-0.6970490155313556,0.04334670520471118,-0.042948500767871156
205812_s_at,-0.00046722008929656056,-0.1118356413904964,-0.2315263923655273,0.06220467149251263,0.3519919006112282,-0.03023488290601417,-0.026632969693335617,0.10949377809766858,-0.09458472004796992,0.16541219334113322,0.3954540775052635,-0.11776988113681863,0.3674760728585236,0.12291304020683214,-0.14819207016251923,0.012656025575004115
205815_at,0.3637318377723826,-0.17188239847711184,0.02909788792501189,0.31251846764362945,0.21784342061581796,0.3257863460474377,0.003717606471946411,0.48985846599653904,0.12288731988116108,-0.21038719307180198,0.08076015508355461,-0.27400293853708746,-0.6285836034140235,0.34578556808704874,-0.48164524989800483,0.18443590065194648
205821_at,-0.45558590607224225,0.26699515942381424,0.13967049266295728,-0.13774800528529862,0.6854610757277229,0.1519877860263117,0.017771459198324457,0.06963513255171527,-0.6383978594914597,0.5477622735985275,0.2512915491027252,-0.7885135499615856,0.5914953166444352,0.4672280469650021,-0.1188809664061008,-0.08555244729978284
205831_at,-0.4738654626965024,0.07395903400712367,-0.013393422675662237,0.06326359286360361,0.36556927865911604,-0.08578827045933579,0.03559254064624362,-0.04064507855325061,-0.31355080813426284,0.2721567137240042,0.30852822909431676,-0.6909564546048808,0.6006109508106183,0.08839229334288579,0.07896959892454625,0.2319697277704007
205832_at,0.3841087178523015,0.277466724232422,0.08096300289502256,0.05086788315027846,0.06886512538100131,0.3288489461683062,0.1702809767954836,0.30863439222070976,0.015383313298057644,0.13550960460504236,-0.006836230264978482,0.07127238754942322,-0.07770429580399885,0.17234356691621056,0.15629215091027415,0.0423648626096389
205837_s_at,-0.27719709876267284,-0.20513824847576956,0.5725344887632797,0.4757389557680307,0.20197698566761613,0.1311795220359544,-0.3837674649484031,-0.29894713517608285,0.5253619109923129,-0.021105928405339647,0.3499726996342494,-0.8348732935900198,0.2976338619006027,0.22023767717249765,0.14841422887184308,-0.031428202819420825
205844_at,0.4300931018308112,0.16667727721920222,-0.42909616444243115,-0.40150949451740114,0.7742395859048616,0.4580534654068691,0.07135762278304636,0.31927452275560775,0.13883018976635686,-0.2385272706018684,-0.08973890798964845,-0.15782407165413348,-0.22621608139336224,-0.33427909279803814,-0.1822588061995405,-0.0542324400109262
